"","X","sample","family","unique.name","genus","full.name","species","maxn","latitude","longitude","date","time","location","status","depth","cluster","bathy","flowdir","slope","Temp_mean","Temp_sterr","Temp_trend","mean.relief","sd.relief","detailed.Consolidated.Boulder","detailed.Consolidated.Rock","detailed.Macroalgae.Erect.course.branching","detailed.Macroalgae.Erect.fine.branching","detailed.Macroalgae.Large.canopy.forming","detailed.Macroalgae.Small.mixed","detailed.Seagrasses.Strap.like.leaves","detailed.Sponges.Erect.forms","detailed.Sponges.Massive.forms","detailed.Sponges.Small.mixed","detailed.Unconsolidated.Pebble...gravel..pebble.10.64mm.","detailed.Unconsolidated.Sand","detailed.Unconsolidated.Sand...mud..coarse.sand."
"71",71,"14","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",6,-34.128381,114.925457,20200602,"12:16","South-west","No-take",35,"nc",-33,16,0.0085740964859724,19.764087677002,0.0187142491340637,0.237060010433197,2.77777777777778,0.640512615220349,0,0,0,0,77.7777777777778,0,3.7037037037037,0,3.7037037037037,3.7037037037037,0,11.1111111111111,0
"72",72,"14","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",8,-34.128381,114.925457,20200602,"12:16","South-west","No-take",35,"nc",-33,16,0.0085740964859724,19.764087677002,0.0187142491340637,0.237060010433197,2.77777777777778,0.640512615220349,0,0,0,0,77.7777777777778,0,3.7037037037037,0,3.7037037037037,3.7037037037037,0,11.1111111111111,0
"73",73,"14","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",5,-34.128381,114.925457,20200602,"12:16","South-west","No-take",35,"nc",-33,16,0.0085740964859724,19.764087677002,0.0187142491340637,0.237060010433197,2.77777777777778,0.640512615220349,0,0,0,0,77.7777777777778,0,3.7037037037037,0,3.7037037037037,3.7037037037037,0,11.1111111111111,0
"74",74,"14","Pempherididae","Pempherididae Pempheris klunzingeri","Pempheris","Pempheris klunzingeri","klunzingeri",148,-34.128381,114.925457,20200602,"12:16","South-west","No-take",35,"nc",-33,16,0.0085740964859724,19.764087677002,0.0187142491340637,0.237060010433197,2.77777777777778,0.640512615220349,0,0,0,0,77.7777777777778,0,3.7037037037037,0,3.7037037037037,3.7037037037037,0,11.1111111111111,0
"75",75,"14","Plesiopidae","Plesiopidae Trachinops noarlungae","Trachinops","Trachinops noarlungae","noarlungae",10,-34.128381,114.925457,20200602,"12:16","South-west","No-take",35,"nc",-33,16,0.0085740964859724,19.764087677002,0.0187142491340637,0.237060010433197,2.77777777777778,0.640512615220349,0,0,0,0,77.7777777777778,0,3.7037037037037,0,3.7037037037037,3.7037037037037,0,11.1111111111111,0
"76",76,"14","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",22,-34.128381,114.925457,20200602,"12:16","South-west","No-take",35,"nc",-33,16,0.0085740964859724,19.764087677002,0.0187142491340637,0.237060010433197,2.77777777777778,0.640512615220349,0,0,0,0,77.7777777777778,0,3.7037037037037,0,3.7037037037037,3.7037037037037,0,11.1111111111111,0
"77",77,"14","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",5,-34.128381,114.925457,20200602,"12:16","South-west","No-take",35,"nc",-33,16,0.0085740964859724,19.764087677002,0.0187142491340637,0.237060010433197,2.77777777777778,0.640512615220349,0,0,0,0,77.7777777777778,0,3.7037037037037,0,3.7037037037037,3.7037037037037,0,11.1111111111111,0
"78",78,"14","Scorpididae","Scorpididae Scorpis georgiana","Scorpis","Scorpis georgiana","georgiana",1,-34.128381,114.925457,20200602,"12:16","South-west","No-take",35,"nc",-33,16,0.0085740964859724,19.764087677002,0.0187142491340637,0.237060010433197,2.77777777777778,0.640512615220349,0,0,0,0,77.7777777777778,0,3.7037037037037,0,3.7037037037037,3.7037037037037,0,11.1111111111111,0
"79",79,"14","Scorpididae","Scorpididae Tilodon sexfasciatus","Tilodon","Tilodon sexfasciatus","sexfasciatus",1,-34.128381,114.925457,20200602,"12:16","South-west","No-take",35,"nc",-33,16,0.0085740964859724,19.764087677002,0.0187142491340637,0.237060010433197,2.77777777777778,0.640512615220349,0,0,0,0,77.7777777777778,0,3.7037037037037,0,3.7037037037037,3.7037037037037,0,11.1111111111111,0
"80",80,"14","Serranidae","Serranidae Caesioperca rasor","Caesioperca","Caesioperca rasor","rasor",3,-34.128381,114.925457,20200602,"12:16","South-west","No-take",35,"nc",-33,16,0.0085740964859724,19.764087677002,0.0187142491340637,0.237060010433197,2.77777777777778,0.640512615220349,0,0,0,0,77.7777777777778,0,3.7037037037037,0,3.7037037037037,3.7037037037037,0,11.1111111111111,0
"81",81,"14","Serranidae","Serranidae Epinephelides armatus","Epinephelides","Epinephelides armatus","armatus",1,-34.128381,114.925457,20200602,"12:16","South-west","No-take",35,"nc",-33,16,0.0085740964859724,19.764087677002,0.0187142491340637,0.237060010433197,2.77777777777778,0.640512615220349,0,0,0,0,77.7777777777778,0,3.7037037037037,0,3.7037037037037,3.7037037037037,0,11.1111111111111,0
"82",82,"14","Sparidae","Sparidae Chrysophrys auratus","Chrysophrys","Chrysophrys auratus","auratus",2,-34.128381,114.925457,20200602,"12:16","South-west","No-take",35,"nc",-33,16,0.0085740964859724,19.764087677002,0.0187142491340637,0.237060010433197,2.77777777777778,0.640512615220349,0,0,0,0,77.7777777777778,0,3.7037037037037,0,3.7037037037037,3.7037037037037,0,11.1111111111111,0
"83",83,"15","Carangidae","Carangidae Pseudocaranx spp","Pseudocaranx","Pseudocaranx spp","spp",6,-34.125012,114.91032,20200602,"14:09","South-west","No-take",43,"nc",-40,16,0.00486665079370141,19.8140869140625,0.0187142491340637,0.187060013413429,2.57575757575758,0.830297500534561,0,6.06060606060606,0,3.03030303030303,60.6060606060606,0,0,3.03030303030303,0,9.09090909090909,0,18.1818181818182,0
"84",84,"15","Cheilodactylidae","Cheilodactylidae Nemadactylus valenciennesi","Nemadactylus","Nemadactylus valenciennesi","valenciennesi",1,-34.125012,114.91032,20200602,"14:09","South-west","No-take",43,"nc",-40,16,0.00486665079370141,19.8140869140625,0.0187142491340637,0.187060013413429,2.57575757575758,0.830297500534561,0,6.06060606060606,0,3.03030303030303,60.6060606060606,0,0,3.03030303030303,0,9.09090909090909,0,18.1818181818182,0
"85",85,"15","Labridae","Labridae Choerodon rubescens","Choerodon","Choerodon rubescens","rubescens",1,-34.125012,114.91032,20200602,"14:09","South-west","No-take",43,"nc",-40,16,0.00486665079370141,19.8140869140625,0.0187142491340637,0.187060013413429,2.57575757575758,0.830297500534561,0,6.06060606060606,0,3.03030303030303,60.6060606060606,0,0,3.03030303030303,0,9.09090909090909,0,18.1818181818182,0
"86",86,"15","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",6,-34.125012,114.91032,20200602,"14:09","South-west","No-take",43,"nc",-40,16,0.00486665079370141,19.8140869140625,0.0187142491340637,0.187060013413429,2.57575757575758,0.830297500534561,0,6.06060606060606,0,3.03030303030303,60.6060606060606,0,0,3.03030303030303,0,9.09090909090909,0,18.1818181818182,0
"87",87,"15","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",4,-34.125012,114.91032,20200602,"14:09","South-west","No-take",43,"nc",-40,16,0.00486665079370141,19.8140869140625,0.0187142491340637,0.187060013413429,2.57575757575758,0.830297500534561,0,6.06060606060606,0,3.03030303030303,60.6060606060606,0,0,3.03030303030303,0,9.09090909090909,0,18.1818181818182,0
"88",88,"15","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",9,-34.125012,114.91032,20200602,"14:09","South-west","No-take",43,"nc",-40,16,0.00486665079370141,19.8140869140625,0.0187142491340637,0.187060013413429,2.57575757575758,0.830297500534561,0,6.06060606060606,0,3.03030303030303,60.6060606060606,0,0,3.03030303030303,0,9.09090909090909,0,18.1818181818182,0
"89",89,"15","Muraenidae","Muraenidae Gymnothorax prasinus","Gymnothorax","Gymnothorax prasinus","prasinus",1,-34.125012,114.91032,20200602,"14:09","South-west","No-take",43,"nc",-40,16,0.00486665079370141,19.8140869140625,0.0187142491340637,0.187060013413429,2.57575757575758,0.830297500534561,0,6.06060606060606,0,3.03030303030303,60.6060606060606,0,0,3.03030303030303,0,9.09090909090909,0,18.1818181818182,0
"90",90,"15","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",1,-34.125012,114.91032,20200602,"14:09","South-west","No-take",43,"nc",-40,16,0.00486665079370141,19.8140869140625,0.0187142491340637,0.187060013413429,2.57575757575758,0.830297500534561,0,6.06060606060606,0,3.03030303030303,60.6060606060606,0,0,3.03030303030303,0,9.09090909090909,0,18.1818181818182,0
"91",91,"15","Scorpididae","Scorpididae Scorpis aequipinnis","Scorpis","Scorpis aequipinnis","aequipinnis",1,-34.125012,114.91032,20200602,"14:09","South-west","No-take",43,"nc",-40,16,0.00486665079370141,19.8140869140625,0.0187142491340637,0.187060013413429,2.57575757575758,0.830297500534561,0,6.06060606060606,0,3.03030303030303,60.6060606060606,0,0,3.03030303030303,0,9.09090909090909,0,18.1818181818182,0
"92",92,"15","Serranidae","Serranidae Caesioperca rasor","Caesioperca","Caesioperca rasor","rasor",2,-34.125012,114.91032,20200602,"14:09","South-west","No-take",43,"nc",-40,16,0.00486665079370141,19.8140869140625,0.0187142491340637,0.187060013413429,2.57575757575758,0.830297500534561,0,6.06060606060606,0,3.03030303030303,60.6060606060606,0,0,3.03030303030303,0,9.09090909090909,0,18.1818181818182,0
"93",93,"15","Serranidae","Serranidae Epinephelides armatus","Epinephelides","Epinephelides armatus","armatus",1,-34.125012,114.91032,20200602,"14:09","South-west","No-take",43,"nc",-40,16,0.00486665079370141,19.8140869140625,0.0187142491340637,0.187060013413429,2.57575757575758,0.830297500534561,0,6.06060606060606,0,3.03030303030303,60.6060606060606,0,0,3.03030303030303,0,9.09090909090909,0,18.1818181818182,0
"94",94,"15","Triakidae","Triakidae Furgaleus macki","Furgaleus","Furgaleus macki","macki",1,-34.125012,114.91032,20200602,"14:09","South-west","No-take",43,"nc",-40,16,0.00486665079370141,19.8140869140625,0.0187142491340637,0.187060013413429,2.57575757575758,0.830297500534561,0,6.06060606060606,0,3.03030303030303,60.6060606060606,0,0,3.03030303030303,0,9.09090909090909,0,18.1818181818182,0
"95",95,"15","Triakidae","Triakidae Mustelus antarcticus","Mustelus","Mustelus antarcticus","antarcticus",1,-34.125012,114.91032,20200602,"14:09","South-west","No-take",43,"nc",-40,16,0.00486665079370141,19.8140869140625,0.0187142491340637,0.187060013413429,2.57575757575758,0.830297500534561,0,6.06060606060606,0,3.03030303030303,60.6060606060606,0,0,3.03030303030303,0,9.09090909090909,0,18.1818181818182,0
"96",96,"15","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,-34.125012,114.91032,20200602,"14:09","South-west","No-take",43,"nc",-40,16,0.00486665079370141,19.8140869140625,0.0187142491340637,0.187060013413429,2.57575757575758,0.830297500534561,0,6.06060606060606,0,3.03030303030303,60.6060606060606,0,0,3.03030303030303,0,9.09090909090909,0,18.1818181818182,0
"97",97,"16","Berycidae","Berycidae Centroberyx lineatus","Centroberyx","Centroberyx lineatus","lineatus",1,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"98",98,"16","Cheilodactylidae","Cheilodactylidae Nemadactylus valenciennesi","Nemadactylus","Nemadactylus valenciennesi","valenciennesi",2,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"99",99,"16","Haemulidae","Haemulidae Plectorhinchus flavomaculatus","Plectorhinchus","Plectorhinchus flavomaculatus","flavomaculatus",1,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"100",100,"16","Labridae","Labridae Bodianus frenchii","Bodianus","Bodianus frenchii","frenchii",1,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"101",101,"16","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",6,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"102",102,"16","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",9,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"103",103,"16","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",14,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"104",104,"16","Monacanthidae","Monacanthidae Meuschenia flavolineata","Meuschenia","Meuschenia flavolineata","flavolineata",2,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"105",105,"16","Monacanthidae","Monacanthidae Meuschenia galii","Meuschenia","Meuschenia galii","galii",1,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"106",106,"16","Myliobatidae","Myliobatidae Myliobatis tenuicaudatus","Myliobatis","Myliobatis tenuicaudatus","tenuicaudatus",1,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"107",107,"16","Oplegnathidae","Oplegnathidae Oplegnathus woodwardi","Oplegnathus","Oplegnathus woodwardi","woodwardi",1,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"108",108,"16","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",33,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"109",109,"16","Scorpididae","Scorpididae Scorpis aequipinnis","Scorpis","Scorpis aequipinnis","aequipinnis",1,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"110",110,"16","Scorpididae","Scorpididae Scorpis georgiana","Scorpis","Scorpis georgiana","georgiana",1,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"111",111,"16","Serranidae","Serranidae Epinephelides armatus","Epinephelides","Epinephelides armatus","armatus",1,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"112",112,"16","Sparidae","Sparidae Chrysophrys auratus","Chrysophrys","Chrysophrys auratus","auratus",4,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"113",113,"16","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,-34.126181,114.906548,20200602,"14:14","South-west","No-take",40.9,"nc",-43,4,0.00217035412788391,19.8140869140625,0.0187142491340637,0.187060013413429,2.79411764705882,0.410425630121905,0,2.94117647058824,0,8.82352941176471,73.5294117647059,0,2.94117647058824,0,0,11.7647058823529,0,0,0
"114",114,"17","Carangidae","Carangidae Pseudocaranx spp","Pseudocaranx","Pseudocaranx spp","spp",1,-34.132142,114.92083,20200602,"14:20","South-west","No-take",40.2,"nc",-37,16,0.00718320906162262,19.764087677002,0.0187142491340637,0.237060010433197,2.04347826086957,0.705707953345447,0,0,0,21.7391304347826,56.5217391304348,0,0,0,0,0,0,21.7391304347826,0
"115",115,"17","Carcharhinidae","Carcharhinidae Carcharhinus brevipinna","Carcharhinus","Carcharhinus brevipinna","brevipinna",1,-34.132142,114.92083,20200602,"14:20","South-west","No-take",40.2,"nc",-37,16,0.00718320906162262,19.764087677002,0.0187142491340637,0.237060010433197,2.04347826086957,0.705707953345447,0,0,0,21.7391304347826,56.5217391304348,0,0,0,0,0,0,21.7391304347826,0
"116",116,"17","Cheilodactylidae","Cheilodactylidae Nemadactylus valenciennesi","Nemadactylus","Nemadactylus valenciennesi","valenciennesi",1,-34.132142,114.92083,20200602,"14:20","South-west","No-take",40.2,"nc",-37,16,0.00718320906162262,19.764087677002,0.0187142491340637,0.237060010433197,2.04347826086957,0.705707953345447,0,0,0,21.7391304347826,56.5217391304348,0,0,0,0,0,0,21.7391304347826,0
"117",117,"17","Gerreidae","Gerreidae Parequula melbournensis","Parequula","Parequula melbournensis","melbournensis",3,-34.132142,114.92083,20200602,"14:20","South-west","No-take",40.2,"nc",-37,16,0.00718320906162262,19.764087677002,0.0187142491340637,0.237060010433197,2.04347826086957,0.705707953345447,0,0,0,21.7391304347826,56.5217391304348,0,0,0,0,0,0,21.7391304347826,0
"118",118,"17","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",8,-34.132142,114.92083,20200602,"14:20","South-west","No-take",40.2,"nc",-37,16,0.00718320906162262,19.764087677002,0.0187142491340637,0.237060010433197,2.04347826086957,0.705707953345447,0,0,0,21.7391304347826,56.5217391304348,0,0,0,0,0,0,21.7391304347826,0
