"","sample","campaignid.x","full.name","family","genus","species","maxn","campaignid.y","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","deployment","cluster","notes"
"388","39","2020-06_south-west_stereo-BRUVs","Dasyatidae Bathytoshia brevicaudata","Dasyatidae","Bathytoshia","brevicaudata",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"389","39","2020-06_south-west_stereo-BRUVs","Heterodontidae Heterodontus portusjacksoni","Heterodontidae","Heterodontus","portusjacksoni",2,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"390","39","2020-06_south-west_stereo-BRUVs","Labridae Austrolabrus maculatus","Labridae","Austrolabrus","maculatus",2,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"391","39","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"392","39","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",5,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"393","39","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",3,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"394","39","2020-06_south-west_stereo-BRUVs","Monacanthidae Acanthaluteres vittiger","Monacanthidae","Acanthaluteres","vittiger",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"395","39","2020-06_south-west_stereo-BRUVs","Monacanthidae Scobinichthys granulatus","Monacanthidae","Scobinichthys","granulatus",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"396","39","2020-06_south-west_stereo-BRUVs","Mullidae Upeneichthys vlamingii","Mullidae","Upeneichthys","vlamingii",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"397","39","2020-06_south-west_stereo-BRUVs","Pempherididae Pempheris klunzingeri","Pempherididae","Pempheris","klunzingeri",8,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"398","39","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",31,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"399","39","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",5,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"400","39","2020-06_south-west_stereo-BRUVs","Scorpididae Tilodon sexfasciatus","Scorpididae","Tilodon","sexfasciatus",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"401","39","2020-06_south-west_stereo-BRUVs","Urolophidae Trygonoptera ovalis","Urolophidae","Trygonoptera","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"402","39","2020-06_south-west_stereo-BRUVs","Unknown Unknown spp","Unknown","Unknown","spp",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"403","4","2020-06_south-west_stereo-BRUVs","Aulopidae Latropiscis purpurissatus","Aulopidae","Latropiscis","purpurissatus",1,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"404","4","2020-06_south-west_stereo-BRUVs","Carangidae Pseudocaranx spp","Carangidae","Pseudocaranx","spp",3,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"405","4","2020-06_south-west_stereo-BRUVs","Cheilodactylidae Cheilodactylus gibbosus","Cheilodactylidae","Cheilodactylus","gibbosus",3,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"406","4","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",1,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"407","4","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",3,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"408","4","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",1,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"409","4","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",10,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"410","4","2020-06_south-west_stereo-BRUVs","Sparidae Chrysophrys auratus","Sparidae","Chrysophrys","auratus",3,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"411","4","2020-06_south-west_stereo-BRUVs","Triakidae Galeorhinus galeus","Triakidae","Galeorhinus","galeus",1,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"412","40","2020-06_south-west_stereo-BRUVs","Carangidae Pseudocaranx spp","Carangidae","Pseudocaranx","spp",1,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"413","40","2020-06_south-west_stereo-BRUVs","Dasyatidae Bathytoshia brevicaudata","Dasyatidae","Bathytoshia","brevicaudata",1,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"414","40","2020-06_south-west_stereo-BRUVs","Labridae Austrolabrus maculatus","Labridae","Austrolabrus","maculatus",1,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"415","40","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",22,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"416","40","2020-06_south-west_stereo-BRUVs","Labridae Eupetrichthys angustipes","Labridae","Eupetrichthys","angustipes",1,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"417","40","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",4,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"418","40","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",4,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"419","40","2020-06_south-west_stereo-BRUVs","Monacanthidae Scobinichthys granulatus","Monacanthidae","Scobinichthys","granulatus",1,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"420","40","2020-06_south-west_stereo-BRUVs","Mullidae Upeneichthys vlamingii","Mullidae","Upeneichthys","vlamingii",1,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"421","40","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",10,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"422","40","2020-06_south-west_stereo-BRUVs","Rhinobatidae Trygonorrhina dumerilii","Rhinobatidae","Trygonorrhina","dumerilii",2,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"423","40","2020-06_south-west_stereo-BRUVs","Unknown Unknown spp","Unknown","Unknown","spp",1,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"424","5","2020-06_south-west_stereo-BRUVs","Gerreidae Parequula melbournensis","Gerreidae","Parequula","melbournensis",7,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"425","5","2020-06_south-west_stereo-BRUVs","Heterodontidae Heterodontus portusjacksoni","Heterodontidae","Heterodontus","portusjacksoni",1,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"426","5","2020-06_south-west_stereo-BRUVs","Labridae Austrolabrus maculatus","Labridae","Austrolabrus","maculatus",2,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"427","5","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",6,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"428","5","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",4,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"429","5","2020-06_south-west_stereo-BRUVs","Monacanthidae Acanthaluteres brownii","Monacanthidae","Acanthaluteres","brownii",1,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"430","5","2020-06_south-west_stereo-BRUVs","Monacanthidae Scobinichthys granulatus","Monacanthidae","Scobinichthys","granulatus",1,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"431","5","2020-06_south-west_stereo-BRUVs","Mullidae Upeneichthys vlamingii","Mullidae","Upeneichthys","vlamingii",2,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"432","5","2020-06_south-west_stereo-BRUVs","Myliobatidae Myliobatis tenuicaudatus","Myliobatidae","Myliobatis","tenuicaudatus",1,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"433","5","2020-06_south-west_stereo-BRUVs","Oplegnathidae Oplegnathus woodwardi","Oplegnathidae","Oplegnathus","woodwardi",2,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"434","5","2020-06_south-west_stereo-BRUVs","Pempherididae Pempheris klunzingeri","Pempherididae","Pempheris","klunzingeri",37,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"435","5","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",1,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"436","5","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",26,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"437","5","2020-06_south-west_stereo-BRUVs","Tetraodontidae Omegophora armilla","Tetraodontidae","Omegophora","armilla",1,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"438","6","2020-06_south-west_stereo-BRUVs","Carangidae Pseudocaranx spp","Carangidae","Pseudocaranx","spp",1,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"439","6","2020-06_south-west_stereo-BRUVs","Heterodontidae Heterodontus portusjacksoni","Heterodontidae","Heterodontus","portusjacksoni",2,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"440","6","2020-06_south-west_stereo-BRUVs","Labridae Austrolabrus maculatus","Labridae","Austrolabrus","maculatus",2,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"441","6","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",4,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"442","6","2020-06_south-west_stereo-BRUVs","Labridae Eupetrichthys angustipes","Labridae","Eupetrichthys","angustipes",1,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"443","6","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",4,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"444","6","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",5,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"445","6","2020-06_south-west_stereo-BRUVs","Odacidae Siphonognathus caninis","Odacidae","Siphonognathus","caninis",1,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"446","6","2020-06_south-west_stereo-BRUVs","Oplegnathidae Oplegnathus woodwardi","Oplegnathidae","Oplegnathus","woodwardi",1,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"447","6","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",1,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"448","6","2020-06_south-west_stereo-BRUVs","Triakidae Mustelus antarcticus","Triakidae","Mustelus","antarcticus",1,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"449","6","2020-06_south-west_stereo-BRUVs","Rhinobatidae Trygonorrhina dumerilii","Rhinobatidae","Trygonorrhina","dumerilii",2,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"450","7","2020-06_south-west_stereo-BRUVs","Heterodontidae Heterodontus portusjacksoni","Heterodontidae","Heterodontus","portusjacksoni",2,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"451","7","2020-06_south-west_stereo-BRUVs","Labridae Austrolabrus maculatus","Labridae","Austrolabrus","maculatus",3,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"452","7","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",7,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"453","7","2020-06_south-west_stereo-BRUVs","Labridae Eupetrichthys angustipes","Labridae","Eupetrichthys","angustipes",1,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"454","7","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",3,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"455","7","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",2,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"456","7","2020-06_south-west_stereo-BRUVs","Monocentridae Cleidopus gloriamaris","Monocentridae","Cleidopus","gloriamaris",2,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"457","7","2020-06_south-west_stereo-BRUVs","Myliobatidae Myliobatis tenuicaudatus","Myliobatidae","Myliobatis","tenuicaudatus",1,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"458","7","2020-06_south-west_stereo-BRUVs","Urolophidae Trygonoptera ovalis","Urolophidae","Trygonoptera","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"459","8","2020-06_south-west_stereo-BRUVs","Aplodactylidae Aplodactylus westralis","Aplodactylidae","Aplodactylus","westralis",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"460","8","2020-06_south-west_stereo-BRUVs","Callanthiidae Callanthias allporti","Callanthiidae","Callanthias","allporti",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"461","8","2020-06_south-west_stereo-BRUVs","Carangidae Seriola hippos","Carangidae","Seriola","hippos",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"462","8","2020-06_south-west_stereo-BRUVs","Cheilodactylidae Nemadactylus valenciennesi","Cheilodactylidae","Nemadactylus","valenciennesi",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"463","8","2020-06_south-west_stereo-BRUVs","Glaucosomatidae Glaucosoma hebraicum","Glaucosomatidae","Glaucosoma","hebraicum",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"464","8","2020-06_south-west_stereo-BRUVs","Heterodontidae Heterodontus portusjacksoni","Heterodontidae","Heterodontus","portusjacksoni",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"465","8","2020-06_south-west_stereo-BRUVs","Labridae Bodianus frenchii","Labridae","Bodianus","frenchii",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"466","8","2020-06_south-west_stereo-BRUVs","Labridae Choerodon rubescens","Labridae","Choerodon","rubescens",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"467","8","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",17,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"468","8","2020-06_south-west_stereo-BRUVs","Labridae Notolabrus parilus","Labridae","Notolabrus","parilus",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"469","8","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",25,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"470","8","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",7,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"471","8","2020-06_south-west_stereo-BRUVs","Monacanthidae Meuschenia flavolineata","Monacanthidae","Meuschenia","flavolineata",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"472","8","2020-06_south-west_stereo-BRUVs","Monacanthidae Meuschenia galii","Monacanthidae","Meuschenia","galii",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"473","8","2020-06_south-west_stereo-BRUVs","Neosebastidae Neosebastes pandus","Neosebastidae","Neosebastes","pandus",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"474","8","2020-06_south-west_stereo-BRUVs","Pempheridae Parapriacanthus elongatus","Pempheridae","Parapriacanthus","elongatus",600,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"475","8","2020-06_south-west_stereo-BRUVs","Plesiopidae Paraplesiops meleagris","Plesiopidae","Paraplesiops","meleagris",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"476","8","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",45,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"477","8","2020-06_south-west_stereo-BRUVs","Pomacentridae Parma bicolor","Pomacentridae","Parma","bicolor",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"478","8","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"479","8","2020-06_south-west_stereo-BRUVs","Scorpididae Scorpis aequipinnis","Scorpididae","Scorpis","aequipinnis",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"480","8","2020-06_south-west_stereo-BRUVs","Scorpididae Scorpis georgiana","Scorpididae","Scorpis","georgiana",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"481","8","2020-06_south-west_stereo-BRUVs","Scorpididae Tilodon sexfasciatus","Scorpididae","Tilodon","sexfasciatus",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"482","8","2020-06_south-west_stereo-BRUVs","Serranidae Epinephelides armatus","Serranidae","Epinephelides","armatus",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"483","8","2020-06_south-west_stereo-BRUVs","Serranidae Hypoplectrodes nigroruber","Serranidae","Hypoplectrodes","nigroruber",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
