OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
FH20	10	FH20_L375.avi	44382	FH20_R376.avi	45178	29.58800	1	20.78133	156.00855	2.99900	0.33689	2137.90702	16.16535	26.07089	15.15106	-507.89421	-310.36253	-2053.37893	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH20	11	FH20_L375.avi	44382	FH20_R376.avi	45178	29.58800	1	20.78133	147.07717	3.61758	1.66779	1976.28094	16.68033	42.83700	13.49329	-448.76326	-346.97255	-1893.12121	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH20	12	FH20_L375.avi	51863	FH20_R376.avi	52659	34.57533	1	25.76867	353.78844	1.28012	1.54081	1524.10601	15.83346	17.60649	5.19980	-247.44843	-334.20422	-1466.27962	Oplegnathidae	Oplegnathus	woodwardi	37369002	1	AD	Passing			
FH20	13	FH20_L375.avi	98819	FH20_R376.avi	99615	65.87933	1	57.07267	405.45828	1.17764	2.46724	1999.52590	13.07569	3.29017	3.84747	-146.19669	-428.09356	-1947.68228	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
FH26	3	FH26_L372.avi	40172	FH26_R371.avi	39607	26.78133	1	20.36400	365.52271	5.01714	11.83885	2128.26036	24.94017	74.20694	11.86762	897.36977	10.15018	-1929.79704	Monacanthidae	Scobinichthys	granulatus	37465007	1	AD	Passing			
FH26	4	FH26_L372.avi	49147	FH26_R371.avi	48582	32.76467	1	26.34733	457.84136	1.19087	17.79850	977.17187	31.79478	70.80229	12.75689	513.98334	-29.87236	-830.53816	Neosebastidae	Neosebastes	bougainvillii	37287004	1	AD	Passing			
FH26	6	FH26_L372.avi	76326	FH26_R371.avi	75761	50.88400	1	44.46667	533.51668	5.67377	19.15018	2446.90011	19.31925	60.53218	9.36195	765.61338	262.95490	-2309.11477	Carangidae	Pseudocaranx	spp		1	AD	Passing			
FH26	8	FH26_L372.avi	83677	FH26_R371.avi	83112	55.78467	1	49.36733	578.27053	1.95973	19.63751	1289.39346	36.21294	70.75721	15.55177	760.81619	-37.87013	-1040.31729	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
FH27	0	FH27_L373.avi	29901	FH27_R374.avi	29332	19.93400	1	2.52067	294.83240	4.32630	5.71025	2046.44374	8.02704	44.77974	8.75397	145.92402	-245.70005	-2026.39326	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
FH27	1	FH27_L373.avi	32368	FH27_R374.avi	31799	21.57867	1	4.16533	72.38514	2.50235	4.37123	1847.87940	21.45416	32.78274	16.55611	-566.84238	-368.09768	-1719.84072	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH27	2	FH27_L373.avi	32425	FH27_R374.avi	31856	21.61667	1	4.20333	137.92051	3.53411	4.61973	2165.06813	22.52404	39.82434	24.33318	774.33079	-297.11055	-1999.91429	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH27	3	FH27_L373.avi	32477	FH27_R374.avi	31908	21.65133	1	4.23800	106.06107	1.67919	5.58908	2094.76295	10.62265	8.02661	3.59258	-381.58629	-59.18128	-2058.86407	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH27	4	FH27_L373.avi	32545	FH27_R374.avi	31976	21.69667	1	4.28333	111.07744	1.23887	5.18020	1424.08098	17.48183	19.05103	17.45408	-412.33102	-113.99460	-1358.30593	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH27	5	FH27_L373.avi	35494	FH27_R374.avi	34925	23.66267	1	6.24933	58.82187	2.92110	5.93478	1892.47792	12.71376	32.77613	2.78550	-329.02682	255.36537	-1846.07761	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
FH27	6	FH27_L373.avi	35500	FH27_R374.avi	34931	23.66667	1	6.25333	65.37783	3.86131	4.93530	2286.83461	1.09999	29.37790	8.85790	-42.83487	-9.61619	-2286.41318	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
FH27	7	FH27_L373.avi	35512	FH27_R374.avi	34943	23.67467	1	6.26133	52.78914	0.94961	3.97960	1687.23811	2.63698	6.73109	11.17269	7.73238	77.24001	-1685.45146	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
FH27	8	FH27_L373.avi	35549	FH27_R374.avi	34980	23.69933	1	6.28600	50.70496	2.08231	7.17581	2479.07126	14.27919	0.73243	12.42308	-552.20519	262.57805	-2402.48132	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
FH27	9	FH27_L373.avi	35554	FH27_R374.avi	34985	23.70267	1	6.28933	62.62224	1.39944	1.71410	1883.57747	6.98049	12.51034	18.64389	-17.98220	228.20635	-1869.61562	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
FH27	10	FH27_L373.avi	35555	FH27_R374.avi	34986	23.70333	1	6.29000	69.80215	2.12213	5.17562	1334.59011	17.16836	60.04041	9.66154	-252.90415	302.04653	-1275.12280	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
FH27	11	FH27_L373.avi	35556	FH27_R374.avi	34987	23.70400	1	6.29067	62.11487	0.87636	2.04480	1623.02606	4.10963	5.05643	7.59529	-83.27477	81.20562	-1618.85285	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
FH27	12	FH27_L373.avi	35566	FH27_R374.avi	34997	23.71067	1	6.29733	70.24911	1.36442	7.50996	1748.35293	22.76742	16.15687	46.74999	-621.56208	267.29136	-1612.12713	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
FH27	13	FH27_L373.avi	35578	FH27_R374.avi	35009	23.71867	1	6.30533	49.15355	1.64168	6.24680	1896.66477	9.79879	13.62383	13.84084	-302.17283	113.51459	-1868.99525	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
FH27	14	FH27_L373.avi	35579	FH27_R374.avi	35010	23.71933	1	6.30600	49.25109	1.07019	9.48626	1481.93131	19.95774	23.16156	51.91551	-493.57412	110.64131	-1392.93341	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
FH27	16	FH27_L373.avi	49673	FH27_R374.avi	49104	33.11533	1	15.70200	374.83741	1.94816	3.65714	1986.66645	3.42881	16.86271	11.69315	-44.33570	-110.23760	-1983.11008	Scorpididae	Tilodon	sexfasciatus	37361003	1	AD	Passing			
FH27	17	FH27_L373.avi	50339	FH27_R374.avi	49770	33.55933	1	16.14600	222.13261	0.59869	3.69937	1172.47092	13.54787	3.27009	7.57641	36.93646	-272.16536	-1139.84638	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH27	18	FH27_L373.avi	50404	FH27_R374.avi	49835	33.60267	1	16.18933	193.78910	0.98122	3.13356	1261.35909	3.94529	19.83614	18.84892	11.60435	-86.00717	-1258.36992	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH27	19	FH27_L373.avi	50411	FH27_R374.avi	49842	33.60733	1	16.19400	201.08483	1.63915	2.51585	1918.84203	23.06054	4.67652	9.29381	666.40587	-347.60824	-1765.51026	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH27	20	FH27_L373.avi	50490	FH27_R374.avi	49921	33.66000	1	16.24667	178.86916	1.06669	4.25745	1389.08709	6.34346	31.05470	57.00805	95.45682	-120.18063	-1380.58233	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH27	21	FH27_L373.avi	50506	FH27_R374.avi	49937	33.67067	1	16.25733	240.94709	7.85692	5.33713	2678.17866	7.59480	48.98989	0.38549	-100.63121	-339.35930	-2654.68445	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH27	22	FH27_L373.avi	53833	FH27_R374.avi	53264	35.88867	1	18.47533	114.18235	1.24328	3.06807	1433.78567	20.46989	17.95844	2.03537	-449.43993	-222.31103	-1343.25087	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
FH27	23	FH27_L373.avi	53875	FH27_R374.avi	53306	35.91667	1	18.50333	127.69705	1.00279	2.92001	1744.50774	7.03883	5.44247	4.83260	-144.77010	-157.29438	-1731.35997	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
FH27	24	FH27_L373.avi	62382	FH27_R374.avi	61813	41.58800	1	24.17467	185.62936	7.05793	5.34073	2661.69224	4.00311	42.51966	4.72616	-159.23064	95.77334	-2655.19842	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH27	25	FH27_L373.avi	62452	FH27_R374.avi	61883	41.63467	1	24.22133	106.62748	3.97275	6.90724	2201.08763	13.40261	38.44301	26.63766	-502.61897	87.59654	-2141.14170	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH27	26	FH27_L373.avi	69647	FH27_R374.avi	69078	46.43133	1	29.01800	239.62974	14.76161	11.99992	3689.30728	7.35284	50.33747	10.38655	65.45180	-467.59628	-3658.96952	Monacanthidae	Scobinichthys	granulatus	37465007	1	AD	Passing			
FH27	27	FH27_L373.avi	69816	FH27_R374.avi	69247	46.54400	1	29.13067	389.71656	29.03293	16.35374	6121.56760	12.09618	36.49682	22.71730	-1218.25489	-401.76780	-5985.65180	Labridae	Choerodon	rubescens	37384039	1	AD	Passing			
FH27	28	FH27_L373.avi	79094	FH27_R374.avi	78525	52.72933	1	35.31600	90.19021	1.13962	3.46833	1950.22411	9.98234	0.92550	25.70130	-254.01659	-223.07101	-1920.70013	Odacidae	Siphonognathus	caninis	37385011	1	AD	Passing			
FH27	29	FH27_L373.avi	80417	FH27_R374.avi	79848	53.61133	1	36.19800	124.67688	9.09622	6.38814	5407.43500	11.09259	12.96832	39.46789	853.62221	594.71481	-5306.41091	Serranidae	Caesioperca	sp1		1	AD	Passing			
FH27	30	FH27_L373.avi	80417	FH27_R374.avi	79848	53.61133	1	36.19800	104.51851	8.13565	5.44294	4660.42501	12.65476	11.61165	19.71661	974.63368	304.14322	-4547.21314	Serranidae	Caesioperca	sp1		1	AD	Passing			
FH27	31	FH27_L373.avi	80417	FH27_R374.avi	79848	53.61133	1	36.19800	276.80432	27.14963	4.06257	5366.01453	18.12770	50.24450	17.87067	1486.47545	760.14519	-5099.67469	Serranidae	Caesioperca	sp1		1	AD	Passing			
FH27	32	FH27_L373.avi	80446	FH27_R374.avi	79877	53.63067	1	36.21733	104.45530	4.77467	4.52481	3784.68651	7.81199	13.74833	29.79060	198.02806	474.78267	-3749.56241	Serranidae	Caesioperca	sp1		1	AD	Passing			
FH27	33	FH27_L373.avi	80460	FH27_R374.avi	79891	53.64000	1	36.22667	109.84515	3.28382	9.92385	3995.09885	13.40674	4.79474	22.04224	-246.24300	892.98393	-3886.22682	Serranidae	Caesioperca	sp1		1	AD	Passing			
FH27	34	FH27_L373.avi	80461	FH27_R374.avi	79892	53.64067	1	36.22733	87.78523	2.39250	7.75184	4191.05792	7.63809	1.76506	18.15089	133.65035	540.78525	-4153.87234	Serranidae	Caesioperca	sp1		1	AD	Passing			
FH27	35	FH27_L373.avi	80464	FH27_R374.avi	79895	53.64267	1	36.22933	95.48799	5.08745	7.30921	3653.50921	7.27554	16.83600	33.80428	-250.57599	388.95816	-3624.09337	Serranidae	Caesioperca	sp1		1	AD	Passing			
FH27	36	FH27_L373.avi	80487	FH27_R374.avi	79918	53.65800	1	36.24467	112.23024	5.46478	8.69274	3258.35159	14.50028	19.38007	19.93813	-728.48172	367.30293	-3154.56147	Serranidae	Caesioperca	sp1		1	AD	Passing			
FH27	37	FH27_L373.avi	80517	FH27_R374.avi	79948	53.67800	1	36.26467	105.67397	5.67592	6.43118	2397.98468	15.42595	44.71382	5.25364	-637.84041	-2.83241	-2311.59731	Serranidae	Caesioperca	sp1		1	AD	Passing			
FH27	38	FH27_L373.avi	80542	FH27_R374.avi	79973	53.69467	1	36.28133	113.87105	9.17194	12.18488	4289.41635	18.87729	18.06695	13.11158	-1123.40931	814.83913	-4058.70439	Serranidae	Caesioperca	sp1		1	AD	Passing			
FH27	39	FH27_L373.avi	99227	FH27_R374.avi	98658	66.15133	1	48.73800	388.88879	1.43783	2.44327	1920.96919	5.95188	9.93562	5.94635	-164.07171	-112.94963	-1910.61390	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
FH27	40	FH27_L373.avi	106031	FH27_R374.avi	105462	70.68733	1	53.27400	159.53361	5.21139	5.60816	2397.05163	15.25896	43.33574	19.95965	272.47174	568.98597	-2312.54635	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH27	42	FH27_L373.avi	106062	FH27_R374.avi	105493	70.70800	1	53.29467	192.71538	1.38867	3.78525	2107.96457	9.47579	2.86930	7.66838	-317.76788	139.49032	-2079.20192	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH27	43	FH27_L373.avi	106062	FH27_R374.avi	105493	70.70800	1	53.29467	168.00985	5.26389	9.38072	4253.75363	7.14061	9.92159	24.89179	-528.13997	-25.64447	-4220.76184	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH27	46	FH27_L373.avi	106117	FH27_R374.avi	105548	70.74467	1	53.33133	231.36352	2.77035	3.17185	1821.90058	14.65989	38.33958	23.85693	-276.61972	-368.89506	-1762.58891	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH27	47	FH27_L373.avi	107128	FH27_R374.avi	106559	71.41867	1	54.00533	241.02555	1.24228	5.50630	2017.62643	3.32002	7.67207	25.00883	40.09383	109.75225	-2014.24014	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing			
FH31	0	FH31_L375.avi	18960	FH31_R376.avi	18357	12.64000	1	5.63800	350.26211	2.39545	12.70342	2230.86681	20.19225	9.19482	4.21263	735.41035	-228.29663	-2093.75714	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
FH31	2	FH31_L375.avi	31068	FH31_R376.avi	30465	20.71200	1	13.71000	149.67099	1.05962	0.85739	1334.07011	15.11908	16.67977	14.05071	-344.09970	-51.68770	-1287.89240	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH31	3	FH31_L375.avi	31068	FH31_R376.avi	30465	20.71200	1	13.71000	149.95637	1.56514	1.90870	1564.98450	9.12806	22.53729	14.13094	-225.76688	-103.28650	-1545.16591	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH31	4	FH31_L375.avi	31085	FH31_R376.avi	30482	20.72333	1	13.72133	110.67896	1.56562	2.94795	1786.03420	6.11329	16.02871	0.13831	91.37478	-166.81700	-1775.87750	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH31	5	FH31_L375.avi	31091	FH31_R376.avi	30488	20.72733	1	13.72533	139.96548	2.01755	4.68505	2063.78301	0.99620	16.29289	6.54973	1.71636	-35.83993	-2063.47107	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH31	6	FH31_L375.avi	31091	FH31_R376.avi	30488	20.72733	1	13.72533	93.06156	1.46083	1.33222	1691.64051	10.02548	15.12378	0.99345	-277.31113	-99.11353	-1665.80991	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH31	7	FH31_L375.avi	31092	FH31_R376.avi	30489	20.72800	1	13.72600	84.69796	1.36424	4.68968	1961.04189	12.02758	3.41028	3.52839	367.03998	-179.64965	-1917.99190	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH31	8	FH31_L375.avi	31106	FH31_R376.avi	30503	20.73733	1	13.73533	139.85533	1.23361	3.58468	1521.03730	18.10826	11.27816	12.18124	462.09883	-99.82741	-1445.70178	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH31	9	FH31_L375.avi	31111	FH31_R376.avi	30508	20.74067	1	13.73867	134.88208	1.55537	0.90176	1456.53637	19.06235	35.25204	32.62392	-440.01996	-180.75731	-1376.66533	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH31	10	FH31_L375.avi	32628	FH31_R376.avi	32025	21.75200	1	14.75000	257.69526	9.04649	5.64435	2779.36274	20.72711	71.83254	9.50384	966.83215	-181.19554	-2599.47322	Chaetodontidae	Chelmonops	curiosus	37365066	1	AD	Passing			
FH31	11	FH31_L375.avi	32822	FH31_R376.avi	32219	21.88133	1	14.87933	279.50046	2.10104	6.36403	2413.49345	1.02130	11.44089	0.04934	-42.79733	-4.35671	-2413.11003	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
FH31	12	FH31_L375.avi	33149	FH31_R376.avi	32546	22.09933	1	15.09733	201.93359	7.55982	9.61223	4315.57033	11.39970	12.14595	1.78585	852.70005	21.93315	-4230.43365	Chaetodontidae	Chelmonops	curiosus	37365066	1	AD	Passing			
FH31	14	FH31_L375.avi	51166	FH31_R376.avi	50563	34.11067	1	27.10867	210.54931	9.18035	3.85417	2796.51205	13.59530	58.41576	11.31029	654.05768	-65.75576	-2718.15459	Monacanthidae	Scobinichthys	granulatus	37465007	1	AD	Passing			
FH31	15	FH31_L375.avi	58696	FH31_R376.avi	58093	39.13067	1	32.12867	647.50388	1.33314	1.06368	1473.08497	15.26437	17.82942	2.35567	-301.24554	-244.25073	-1421.11648	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Feeding			
FH31	16	FH31_L375.avi	59207	FH31_R376.avi	58604	39.47133	1	32.46933	421.96652	1.69927	2.03860	2266.32337	2.80678	8.97976	13.55628	-69.04566	-86.88309	-2263.60457	Labridae	Bodianus	frenchii	37384057	1	AD	Passing			
FH31	17	FH31_L375.avi	72094	FH31_R376.avi	71491	48.06267	1	41.06067	166.28886	2.41710	4.67565	1417.36710	19.24483	73.86616	20.05594	448.41312	-131.05410	-1338.16292	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH31	18	FH31_L375.avi	72117	FH31_R376.avi	71514	48.07800	1	41.07600	140.44882	1.03739	1.85895	1322.75024	3.51424	23.29395	38.33478	-36.84336	-72.22567	-1320.26293	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH31	19	FH31_L375.avi	72159	FH31_R376.avi	71556	48.10600	1	41.10400	179.65510	7.35810	2.65531	3038.84375	19.64252	39.07336	19.99443	-967.21667	328.59280	-2862.00804	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH31	20	FH31_L375.avi	72200	FH31_R376.avi	71597	48.13333	1	41.13133	141.80680	5.70101	6.13594	2523.56718	17.15190	39.29953	5.95725	742.83622	45.28093	-2411.33475	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH31	21	FH31_L375.avi	72215	FH31_R376.avi	71612	48.14333	1	41.14133	214.32147	8.47626	3.95082	3120.76255	17.31659	38.60434	2.34053	812.52478	450.17391	-2979.31298	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH31	22	FH31_L375.avi	72226	FH31_R376.avi	71623	48.15067	1	41.14867	91.73964	1.24564	0.91866	1417.02105	19.15790	19.03488	2.80347	-426.95615	-184.28008	-1338.54322	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH31	23	FH31_L375.avi	72229	FH31_R376.avi	71626	48.15267	1	41.15067	204.79070	4.39980	3.89858	2652.25334	17.39530	25.05073	18.54829	691.29251	388.38554	-2530.95222	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH31	24	FH31_L375.avi	72238	FH31_R376.avi	71635	48.15867	1	41.15667	79.33275	0.85804	2.97464	1228.46690	11.86556	17.35691	19.99201	24.21234	251.42937	-1202.21793	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH31	25	FH31_L375.avi	72241	FH31_R376.avi	71638	48.16067	1	41.15867	208.89676	4.16083	2.29978	2904.37591	5.39961	19.33091	18.23982	-211.17449	173.49846	-2891.48804	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH31	26	FH31_L375.avi	72243	FH31_R376.avi	71640	48.16200	1	41.16000	93.48680	2.81309	2.28732	2578.96996	17.69122	5.70085	8.00918	-775.65014	-112.14615	-2457.00553	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH31	27	FH31_L375.avi	72246	FH31_R376.avi	71643	48.16400	1	41.16200	80.22056	2.74223	1.76146	2286.63151	11.71398	19.03053	17.53167	-402.62171	-231.12792	-2239.00855	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH31	29	FH31_L375.avi	72256	FH31_R376.avi	71653	48.17067	1	41.16867	129.50530	1.52417	3.73328	2183.85998	8.00153	5.47779	3.11866	302.51172	-29.96676	-2162.59868	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH31	30	FH31_L375.avi	91176	FH31_R376.avi	90573	60.78400	1	53.78200	80.46000	0.80224	3.35105	1194.90817	9.31014	14.20325	2.44720	-143.13352	129.92953	-1179.16778	Pomacentridae	Chromis	westaustralis	37372055	1	AD	Passing			
FH31	31	FH31_L375.avi	91197	FH31_R376.avi	90594	60.79800	1	53.79600	50.02720	1.15677	4.61740	1327.31237	14.01004	30.54800	41.57383	-321.22634	8.22583	-1287.82922	Pomacentridae	Chromis	westaustralis	37372055	1	AD	Passing			
FH31	32	FH31_L375.avi	92825	FH31_R376.avi	92222	61.88333	1	54.88133	97.00008	1.93632	4.30329	1431.78926	18.38578	46.38927	21.26032	-442.60191	89.72877	-1358.70261	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH31	33	FH31_L375.avi	92831	FH31_R376.avi	92228	61.88733	1	54.88533	92.88004	2.17610	5.38674	1342.38619	20.61966	75.70382	11.06054	-412.45024	231.01175	-1256.39128	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH31	34	FH31_L375.avi	92839	FH31_R376.avi	92236	61.89267	1	54.89067	56.21885	0.63476	0.92070	1163.20057	5.03489	7.73845	12.76677	5.94108	101.91216	-1158.71229	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH31	35	FH31_L375.avi	92842	FH31_R376.avi	92239	61.89467	1	54.89267	79.22375	1.39506	1.08656	1871.30027	13.41259	6.58646	10.91649	-394.98210	180.01643	-1820.26040	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH31	37	FH31_L375.avi	92849	FH31_R376.avi	92246	61.89933	1	54.89733	55.55990	0.58979	2.67462	1040.83269	13.80740	2.95568	9.38163	-226.42983	102.14707	-1010.75625	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH31	38	FH31_L375.avi	92853	FH31_R376.avi	92250	61.90200	1	54.90000	76.11735	1.92187	0.34527	1428.31488	21.32275	47.91703	16.90462	-416.20229	310.67046	-1330.54233	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH31	39	FH31_L375.avi	92856	FH31_R376.avi	92253	61.90400	1	54.90200	54.29905	0.63141	1.52019	1096.93460	17.69059	6.07476	36.30460	-289.88002	164.56087	-1045.06211	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH31	40	FH31_L375.avi	92860	FH31_R376.avi	92257	61.90667	1	54.90467	60.33537	0.58150	1.87328	1037.80551	18.36807	4.70416	7.30853	-225.60054	236.76000	-984.93115	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH31	41	FH31_L375.avi	92877	FH31_R376.avi	92274	61.91800	1	54.91600	98.55309	1.02947	2.66694	1129.42581	16.64328	31.08981	17.04184	-280.06905	161.86857	-1082.11023	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH31	42	FH31_L375.avi	92877	FH31_R376.avi	92274	61.91800	1	54.91600	89.77683	1.84823	0.95459	1463.10205	20.18797	38.77058	11.29860	-446.98868	234.82676	-1373.21706	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH31	43	FH31_L375.avi	100429	FH31_R376.avi	99826	66.95267	1	59.95067	138.64883	0.82127	5.94988	1244.04523	17.04595	7.36462	13.72591	-349.33146	-104.67700	-1189.39430	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH31	44	FH31_L375.avi	100430	FH31_R376.avi	99827	66.95333	1	59.95133	166.80723	1.94983	1.24570	3120.52339	5.99018	2.21199	30.19627	295.06227	-137.79387	-3103.48470	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH31	45	FH31_L375.avi	100460	FH31_R376.avi	99857	66.97333	1	59.97133	184.86254	1.12992	4.97393	1837.65056	8.20463	7.79212	39.13712	229.54155	126.82756	-1818.84167	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH31	46	FH31_L375.avi	100466	FH31_R376.avi	99863	66.97733	1	59.97533	205.73045	1.47208	4.00523	2020.52281	10.89449	10.31971	29.54641	205.64858	321.77878	-1984.10673	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH31	47	FH31_L375.avi	100497	FH31_R376.avi	99894	66.99800	1	59.99600	147.58055	1.55685	4.06914	1969.70453	3.02134	14.15809	29.18877	-51.75495	89.99892	-1966.96659	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH31	48	FH31_L375.avi	100512	FH31_R376.avi	99909	67.00800		-1.00000	203.08038	2.03339	5.36567	1753.96286	10.91543	29.05415	32.71407	-233.87777	235.82136	-1722.22972	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH31	49	FH31_L375.avi	100515	FH31_R376.avi	99912	67.01000		-1.00000	191.45770	1.74316	2.94570	1866.94693	5.62388	17.17021	13.56056	-104.40469	-150.24218	-1857.96065	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH31	50	FH31_L375.avi	100527	FH31_R376.avi	99924	67.01800		-1.00000	168.80271	1.54460	6.32050	2948.75568	2.99970	1.23189	10.18295	121.82949	-94.70626	-2944.71533	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
